Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,Industry
163,001450,KR7001450006,현대해상,KOSPI,,39500,1,1700,4.5,38300,39950,37700,518008,20324276850,3367305875000,85248250,STK,,보험업
164,011170,KR7011170008,롯데케미칼,KOSPI,,78300,1,2300,3.03,78300,79100,76100,63177,4926657200,3349315307700,42775419,STK,,기초 화학물질 제조업
165,067310,KR7067310003,하나마이크론,KOSDAQ,중견기업부,49950,1,2000,4.17,51000,51100,47500,2067451,101970369975,3319888088700,66464226,KSQ,중견기업부,반도체 제조업
166,383220,KR7383220001,F&F,KOSPI,,86400,1,3200,3.85,82400,86700,81200,77824,6568854650,3309731280000,38307075,STK,,봉제의복 제조업
167,014680,KR7014680003,한솔케미칼,KOSPI,,287500,2,-8500,-2.87,294000,294000,282000,55078,15820609500,3268931062500,11370195,STK,,기초 화학물질 제조업
168,064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,291500,1,14000,5.05,283500,292000,274500,64328,18278772750,3258799764000,11179416,KSQ,우량기업부,기타 비금속 광물제품 제조업
169,005850,KR7005850003,에스엘,KOSPI,,69600,1,4700,7.24,67200,72000,66300,99026,6889971100,3232816992000,46448520,STK,,자동차 신품 부품 제조업
170,031210,KR7031210008,서울보증보험,KOSPI,,46150,1,1550,3.48,45000,46400,42800,35873,1642437700,3222266747700,69821598,STK,,보험업
171,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,165300,1,13100,8.61,170700,172300,160400,376038,62254105500,3194792441400,19327238,KSQ,우량기업부,"그외 기타 전문, 과학 및 기술 서비스업"
172,017800,KR7017800004,현대엘리베이터,KOSPI,,81600,1,2200,2.77,81300,81800,79100,187176,15073001500,3189938616000,39092385,STK,,일반 목적용 기계 제조업
173,302440,KR7302440003,SK바이오사이언스,KOSPI,,40450,1,1100,2.8,39850,40650,39550,67056,2697330575,3173567568850,78456553,STK,,기초 의약물질 제조업
174,011780,KR7011780004,금호석유화학,KOSPI,,125200,1,5500,4.59,124000,126500,122900,27587,3448902550,3149697090000,25157325,STK,,기초 화학물질 제조업
175,004800,KR7004800009,효성,KOSPI,,188000,1,11100,6.27,186700,189150,181700,25140,4661836350,3147196516000,16740407,STK,,기타 금융업
176,012750,KR7012750006,에스원,KOSPI,,81300,1,4600,6.0,76600,81800,74000,85505,6753022200,3089333171400,37999178,STK,,"경비, 경호 및 탐정업"
177,005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,60200,1,4800,8.66,58100,60500,56900,883015,51983662800,3068401585200,50970126,KSQ,우량기업부,기초 화학물질 제조업
178,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,19710,1,2640,15.47,17940,20500,17550,17932567,341964045770,3064622358600,155485660,KSQ,중견기업부,절연선 및 케이블 제조업
179,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,142000,1,8100,6.05,147600,151000,134200,252950,35472669550,3061860090000,21562395,KSQ,우량기업부,특수 목적용 기계 제조업
180,001720,KR7001720002,신영증권,KOSPI,,186000,1,16700,9.86,175700,187400,173900,15377,2785048600,3057840000000,16440000,STK,,금융 지원 서비스업
181,145020,KR7145020004,휴젤,KOSDAQ,우량기업부,248500,1,3000,1.22,253500,253500,241000,19536,4822154750,3057552200500,12304033,KSQ,우량기업부,기초 의약물질 제조업
182,204320,KR7204320006,HL만도,KOSPI,,65000,4,15000,30.0,53600,65000,53200,1091122,67722991150,3052212800000,46957120,STK,,자동차 신품 부품 제조업
183,214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,293500,1,5000,1.73,295500,299000,289500,40105,11756126750,3049361688000,10389648,KSQ,우량기업부,의료용품 및 기타 의약 관련제품 제조업
184,097950,KR7097950000,CJ제일제당,KOSPI,,201000,1,6300,3.24,198000,202500,196800,32763,6533396050,3025891386000,15054186,STK,,기타 식품 제조업
185,020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,56400,1,8450,17.62,52200,60200,51700,409268,23450096000,2953412113200,52365463,STK,,전자부품 제조업
186,214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,45000,2,-1850,-3.95,47500,48350,44800,210449,9610690000,2935604655000,65235659,KSQ,우량기업부,의료용 기기 제조업
187,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,264000,1,4000,1.54,274000,274000,257000,65829,17318817000,2920217256000,11061429,KSQ,우량기업부,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
188,375500,KR7375500006,DL이앤씨,KOSPI,,75400,1,5200,7.41,78300,78300,73200,431694,32484410100,2917499174200,38693623,STK,,토목 건설업
189,139130,KR7139130009,iM금융지주,KOSPI,,18070,2,-250,-1.36,18280,18440,17710,398877,7205584815,2902486214810,160624583,STK,,기타 금융업
190,028670,KR7028670008,팬오션,KOSPI,,5230,1,235,4.7,5180,5330,5110,1434606,7511802765,2795798547760,534569512,STK,,해상 운송업
191,009420,KR7009420001,한올바이오파마,KOSPI,,53200,1,200,0.38,54800,55600,53100,184033,9950345250,2779201941600,52240638,STK,,의약품 제조업
192,001740,KR7001740000,SK네트웍스,KOSPI,,13720,1,2050,17.57,12100,13880,11810,23355509,309325188450,2752148157080,200593889,STK,,기타 전문 도매업
193,000240,KR7000240002,한국앤컴퍼니,KOSPI,,28750,1,2900,11.22,26650,29750,26000,337913,9688061925,2729388150000,94935240,STK,,기타 금융업
194,098460,KR7098460009,고영,KOSDAQ,우량기업부,39650,1,5450,15.94,36000,40900,35050,6305881,245397788650,2722161035750,68654755,KSQ,우량기업부,특수 목적용 기계 제조업
195,004990,KR7004990008,롯데지주,KOSPI,,26950,1,300,1.13,27250,27500,26800,550335,14885580800,2685938763200,99663776,STK,,기타 금융업
196,279570,KR7279570006,케이뱅크,KOSPI,,6620,1,400,6.43,6250,6700,6070,7421904,48370107200,2685701899620,405695151,STK,,은행 및 저축기관
197,263750,KR7263750002,펄어비스,KOSDAQ,우량기업부,41700,1,650,1.58,41850,42050,40800,242830,10065565650,2679135553500,64247855,KSQ,우량기업부,소프트웨어 개발 및 공급업
198,237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,126900,1,3700,3.0,127900,130600,125600,86105,10980982200,2648052502200,20867238,KSQ,우량기업부,의약품 제조업
199,026960,KR7026960005,동서,KOSPI,,25900,1,450,1.77,25750,25950,25300,36363,934646050,2582230000000,99700000,STK,,음·식료품 및 담배 도매업
200,457190,KR7457190007,이수스페셜티케미컬,KOSPI,,85400,1,6200,7.83,82600,86100,81500,108328,9158988550,2580691668800,30218872,STK,,기초 화학물질 제조업
201,139480,KR7139480008,이마트,KOSPI,,91700,1,3300,3.73,90900,93500,90200,91855,8401400850,2530536602300,27595819,STK,,종합 소매업
202,483650,KR7483650008,달바글로벌,KOSPI,,202000,2,-9000,-4.27,219500,219500,200000,168941,34701744500,2518771330000,12469165,STK,,기타 화학제품 제조업
203,006360,KR7006360002,GS건설,KOSPI,,29000,1,2800,10.69,30450,30450,27750,1744245,50253645925,2481863210000,85581490,STK,,건물 건설업
204,089030,KR7089030001,테크윙,KOSDAQ,중견기업부,66800,1,5700,9.33,64800,70500,62800,5355734,359113053200,2475183486000,37053645,KSQ,중견기업부,특수 목적용 기계 제조업
205,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,14320,1,800,5.92,14130,14560,13700,2811063,39763973680,2457386263520,171605186,KSQ,벤처기업부,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
206,030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,31750,1,3200,11.21,29600,32350,28150,2041111,62103240725,2452305896750,77237981,KSQ,중견기업부,기초 화학물질 제조업
207,009970,KR7009970005,영원무역홀딩스,KOSPI,,188800,1,3500,1.89,199000,199000,186200,5109,967424000,2445680649600,12953817,STK,,기타 금융업
208,003690,KR7003690005,코리안리,KOSPI,,13820,1,330,2.45,13510,14020,13280,228235,3126178110,2442284648420,176721031,STK,,재 보험업
209,030000,KR7030000004,제일기획,KOSPI,,21050,1,1740,9.01,19200,21150,19050,1635677,33399974935,2421617786250,115041225,STK,,광고업
210,089970,KR7089970008,브이엠,KOSDAQ,우량기업부,96700,1,11600,13.63,99100,99400,85900,878593,81664597550,2395451916500,24771995,KSQ,우량기업부,특수 목적용 기계 제조업
211,007340,KR7007340003,DN오토모티브,KOSPI,,40900,1,950,2.38,41900,41900,40150,48852,2001694950,2393094378500,58510865,STK,,일차전지 및 이차전지 제조업
212,439260,KR7439260001,대한조선,KOSPI,,62700,1,2700,4.5,62100,63500,61000,70837,4405464900,2388163371000,38088730,STK,,선박 및 보트 건조업
213,226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,117400,2,-6900,-5.55,129300,129400,115700,243201,29128413200,2383288444200,20300583,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
214,081660,KR7081660003,미스토홀딩스,KOSPI,,44500,1,600,1.37,43450,44800,42400,108943,4766290725,2362586880000,53091840,STK,,생활용품 도매업
215,000155,KR7000151001,두산우,KOSPI,,584000,1,29000,5.23,591000,625000,580000,15339,9198956000,2333933808000,3996462,STK,,
216,257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,35450,1,50,0.14,36150,36650,35100,248792,8859555300,2324678133400,65576252,KSQ,우량기업부,상품 종합 도매업
217,004370,KR7004370003,농심,KOSPI,,382000,1,7000,1.87,375000,383500,370500,13412,5087621250,2323569244000,6082642,STK,,기타 식품 제조업
218,051600,KR7051600005,한전KPS,KOSPI,,50900,1,1600,3.25,50100,51100,49400,137262,6902891350,2290500000000,45000000,STK,,전기 및 통신 공사업
219,120110,KR7120110002,코오롱인더,KOSPI,,76100,1,4200,5.84,75500,79600,71900,286583,21936816250,2278893035200,29946032,STK,,화학섬유 제조업
220,282330,KR7282330000,BGF리테일,KOSPI,,131600,1,3600,2.81,130000,132000,124700,58194,7507904350,2274562029600,17283906,STK,,종합 소매업
221,071970,KR7071970008,HD현대마린엔진,KOSPI,,66300,1,4000,6.42,65500,66300,63600,98536,6425833500,2248995118500,33921495,STK,,일반 목적용 기계 제조업
222,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,42150,1,50,0.12,42500,44550,40500,2805996,118656217950,2239203323100,53124634,KSQ,우량기업부,기타 금융업
223,082920,KR7082920000,비츠로셀,KOSDAQ GLOBAL,우량기업부,48450,1,2650,5.79,48900,50000,46750,489674,23587045150,2196697660650,45339477,KSQ,우량기업부,일차전지 및 이차전지 제조업
224,008770,KR7008770000,호텔신라,KOSPI,,55700,3,0,0.0,56500,57400,54900,157002,8744622000,2186120339700,39248121,STK,,기타 상품 전문 소매업
225,005440,KR7005440003,현대지에프홀딩스,KOSPI,,13960,1,700,5.28,13500,13990,13490,129775,1784450750,2176424041960,155904301,STK,,기타 금융업
226,290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,80600,2,-3800,-4.5,84200,86100,80100,180664,14943294850,2173758142400,26969704,KSQ,우량기업부,의약품 제조업
227,011210,KR7011210002,현대위아,KOSPI,,79500,1,7900,11.03,75000,81900,74500,224541,17652411300,2162009098500,27195083,STK,,자동차 신품 부품 제조업
228,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,97100,1,5700,6.24,95600,100300,93100,222426,21657695950,2153421656000,22177360,KSQ,우량기업부,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
229,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,80200,1,5300,7.08,79000,80500,74900,272286,21098665450,2129586048400,26553442,KSQ,우량기업부,통신 및 방송 장비 제조업
230,007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,32850,1,650,2.02,32450,34600,31400,707273,23125584725,2116691589600,64435056,KSQ,중견기업부,기초 의약물질 제조업
231,008930,KR7008930000,한미사이언스,KOSPI,,30750,1,950,3.19,30800,31000,29900,43403,1326070600,2103040162500,68391550,STK,,기타 금융업
232,103140,KR7103140000,풍산,KOSPI,,74400,1,4500,6.44,71100,76000,70100,140029,10298602600,2085006283200,28024278,STK,,1차 비철금속 제조업
233,018670,KR7018670000,SK가스,KOSPI,,225000,1,500,0.22,224500,227000,221000,4663,1044861000,2082879900000,9257244,STK,,기타 전문 도매업
234,347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,40350,1,1850,4.81,43800,45300,38350,3460490,143280586400,2079613256700,51539362,KSQ,기술성장기업부,소프트웨어 개발 및 공급업
235,161890,KR7161890009,한국콜마,KOSPI,,87200,1,1100,1.28,87100,88000,84400,112669,9765183850,2058362714400,23605077,STK,,기타 화학제품 제조업
236,007070,KR7007070006,GS리테일,KOSPI,,24600,1,850,3.58,24500,24800,23050,149749,3571900150,2056742409000,83607415,STK,,종합 소매업
237,093370,KR7093370005,후성,KOSPI,,19130,1,3360,21.31,16610,20050,16570,13813851,259793841420,2051794462900,107255330,STK,,기초 화학물질 제조업
238,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,56900,1,2000,3.64,55300,57100,54200,155488,8735529950,2021798794800,35532492,KSQ,우량기업부,오디오물 출판 및 원판 녹음업
239,140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),65900,1,3400,5.44,64800,68000,62500,49549,3230258950,2002843805300,30392167,KSQ,투자주의환기종목(소속부없음),자연과학 및 공학 연구개발업
240,00680K,KR700680K019,미래에셋증권2우B,KOSPI,,14460,1,560,4.03,14300,14820,14230,227699,3298100395,1973790000000,136500000,STK,,
241,097230,KR7097230007,HJ중공업,KOSPI,,21800,1,1000,4.81,21900,21950,21300,332305,7190754750,1968438499200,90295344,STK,,토목 건설업
242,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,44100,1,1250,2.92,43300,44450,43100,58542,2560180325,1958142841200,44402332,KSQ,우량기업부,의약품 제조업
243,041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,85300,2,-3500,-3.94,88000,88000,83400,109940,9386785750,1952917057000,22894690,KSQ,우량기업부,오디오물 출판 및 원판 녹음업
244,083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,62900,1,900,1.45,65400,67000,62500,274501,17485017000,1946401187500,30944375,KSQ,우량기업부,일반 목적용 기계 제조업
245,462870,KR7462870007,시프트업,KOSPI,,33100,1,2350,7.64,31150,33500,31000,87923,2851972425,1941458654000,58654340,STK,,소프트웨어 개발 및 공급업
246,078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,123100,1,6000,5.12,122100,127700,120400,183965,22814075550,1923833512700,15628217,KSQ,우량기업부,전자부품 제조업
247,000120,KR7000120006,CJ대한통운,KOSPI,,84300,1,4500,5.64,82500,84300,81700,39909,3317294550,1923080599200,22812344,STK,,도로 화물 운송업
248,229640,KR7229640008,LS에코에너지,KOSPI,,62700,1,4700,8.1,60900,62700,58100,139603,8489041900,1920179913300,30624879,STK,,기타 금융업
249,192820,KR7192820009,코스맥스,KOSPI,,169000,1,3100,1.87,170300,170400,164700,33831,5680078250,1918067021000,11349509,STK,,기타 화학제품 제조업
250,002790,KR7002790004,아모레퍼시픽홀딩스,KOSPI,,24650,1,100,0.41,24650,25000,24100,95860,2361530625,1884694137000,76458180,STK,,기타 화학제품 제조업
251,140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,266000,1,2000,0.76,276500,278000,260000,76716,20519378750,1862656754000,7002469,KSQ,우량기업부,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
252,420770,KR7420770000,기가비스,KOSDAQ,우량기업부,144900,2,-2700,-1.83,147000,149000,140800,96376,13981228650,1836717334200,12675758,KSQ,우량기업부,특수 목적용 기계 제조업
253,0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,27900,1,700,2.57,27800,28500,26500,200360,5536049675,1804325391900,64671161,KSQ,기술성장기업부,자연과학 및 공학 연구개발업
254,112610,KR7112610001,씨에스윈드,KOSPI,,42200,1,1650,4.07,42500,43150,41550,145940,6136730350,1779633206600,42171403,STK,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
255,001430,KR7001430008,세아베스틸지주,KOSPI,,49600,1,3250,7.01,49650,50500,47550,135627,6618414525,1778761102400,35862119,STK,,1차 철강 제조업
256,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,55900,1,3500,6.68,53600,55900,52600,233847,12784479800,1772452995300,31707567,KSQ,기술성장기업부,자동차 신품 부품 제조업
257,395400,KR7395400005,SK리츠,KOSPI,,5800,2,-220,-3.65,5870,6210,5600,582498,3478127070,1745902196000,301017620,STK,,부동산 임대 및 공급업
258,023590,KR7023590003,다우기술,KOSPI,,40100,1,1600,4.16,39300,40400,38800,39395,1557060500,1735821211200,43287312,STK,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
259,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,152750,2,-250,-0.16,160000,160000,147100,166893,25843536650,1710800000000,11200000,STK,,반도체 제조업
260,009155,KR7009151002,삼성전기우,KOSPI,,579000,1,9000,1.58,638000,638000,578000,41034,24821600500,1683143736000,2906984,STK,,
261,017960,KR7017960006,한국카본,KOSPI,,32350,1,1100,3.52,32200,32650,31450,223552,7153075875,1671734322100,51676486,STK,,"구조용 금속제품, 탱크 및 증기발생기 제조업"
